CUENCA;LABEL;START_NODE;STOP_NODE;STARTPNT_X;STARTPNT_Y;ENDPNT_X;ENDPNT_Y;ORIGEN_DATO;MAXIMA_CAP;DIAMETRO;CAUDAL_MAX;REL_MAXCAP_CAUDALMAX;COTA_INV_INICIO;COTA_INV_FIN;SUMERGIDO1;SUMERGIDO2;IS_ACTIVE;LONGITUD;MATERIAL;TIPO_AGUA;TIPO_RED;ESTADO;PENDIENTE;CONDICION;COLECTOR;CRUCE;D_INT_PROY;text
LA DOCTORA;6063657;6063348;6063347;-75.6208168137;6.1513631595;-75.6204481601;6.1510061859;Levantamiento a. abajo;3144;250;-1;-1;0.00;1586.89;0;0;False;56.79;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-27.9440;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1586.887<br>Longitud m :56.7879899277<br>Pendiente  :-27.944<br>Diam. interno proyectado mm :0
LA DOCTORA;6066094;6066040;6066042;-75.6158371271;6.1450506196;-75.6158866378;6.1451631976;Levantamiento;3150;900;1473;47;1613.78;1613.37;1;0;True;13.61;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0300;Actual;La Doctora;null;0;Diametro actual mm :900<br>Cota invert inicial m:1613.778<br>Cota invert inicial m:1613.366<br>Longitud m :13.6056306013<br>Pendiente  :0.03<br>Diam. interno proyectado mm :0
LA DOCTORA;9383528;9383482;9383485;-75.6190115300;6.1440837051;-75.6189196467;6.1442167884;null;3165;182;-1;-1;0.00;1630.32;0;0;False;17.89;PVC;RESIDUALES;SECUNDARIA;DISENO;-91.1120;Actual;La Doctora;null;0;Diametro actual mm :182<br>Cota invert inicial m:0<br>Cota invert inicial m:1630.32<br>Longitud m :17.8935896771<br>Pendiente  :-91.112<br>Diam. interno proyectado mm :0
LA DOCTORA;9365615;9365428;9365427;-75.5997347343;6.1503986304;-75.5998084256;6.1504621783;Levantamiento a. abajo;3175;600;765;24;1728.22;1726.52;0;0;True;10.77;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.1580;Actual;La Escuela;null;0;Diametro actual mm :600<br>Cota invert inicial m:1728.219<br>Cota invert inicial m:1726.515<br>Longitud m :10.7688593257<br>Pendiente  :0.158<br>Diam. interno proyectado mm :0
LA DOCTORA;6063214;6063209;6061495;-75.6146152148;6.1502294100;-75.6149525750;6.1505877509;Levantamiento a. abajo;3209;250;-1;-1;0.00;1585.97;0;0;False;54.46;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-29.1210;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1585.973<br>Longitud m :54.4615065488<br>Pendiente  :-29.121<br>Diam. interno proyectado mm :0
LA DOCTORA;6060603;6060218;6060197;-75.6120653744;6.1565734166;-75.6119368435;6.1565030872;Levantamiento a. abajo;3224;200;-1;-1;0.00;1566.71;0;0;False;16.22;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-96.6090;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1566.713<br>Longitud m :16.2171023955<br>Pendiente  :-96.609<br>Diam. interno proyectado mm :0
LA DOCTORA;6078493;6066814;6066040;-75.6156409644;6.1446236041;-75.6158371271;6.1450506196;Levantamiento;3225;900;1211;38;1615.52;1613.87;1;0;True;51.99;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0320;Actual;La Doctora;null;0;Diametro actual mm :900<br>Cota invert inicial m:1615.519<br>Cota invert inicial m:1613.869<br>Longitud m :51.9870678555<br>Pendiente  :0.032<br>Diam. interno proyectado mm :0
LA DOCTORA;9134913;9134881;6060383;-75.6144567804;6.1581186176;-75.6145307392;6.1582366717;Levantamiento a. abajo;3246;180;-1;-1;0.00;1567.21;0;0;False;15.41;PVC;RESIDUALES;SECUNDARIA;OPERACION;-101.6810;Actual;La Doctora;null;0;Diametro actual mm :180<br>Cota invert inicial m:0<br>Cota invert inicial m:1567.209<br>Longitud m :15.4130261199<br>Pendiente  :-101.681<br>Diam. interno proyectado mm :0
LA DOCTORA;8706026;8706009;8706010;-75.6182040565;6.1491363050;-75.6183559125;6.1493292127;null;3268;200;-1;-1;0.00;1595.88;0;0;False;27.17;PVC;RESIDUALES;SECUNDARIA;OPERACION;-58.7470;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1595.882<br>Longitud m :27.1653874071<br>Pendiente  :-58.747<br>Diam. interno proyectado mm :0
LA DOCTORA;9060800;9060759;9060760;-75.6145815899;6.1452440352;-75.6150148158;6.1450222550;Levantamiento;3269;610;286;9;1645.05;1636.78;0;0;True;53.87;PVC;LLUVIAS;SECUNDARIA;OPERACION;0.1540;Actual;La Doctora;null;0;Diametro actual mm :610<br>Cota invert inicial m:1645.053<br>Cota invert inicial m:1636.781<br>Longitud m :53.8722753599<br>Pendiente  :0.154<br>Diam. interno proyectado mm :0
LA DOCTORA;9124989;9124908;9124909;-75.6133255026;6.1509933188;-75.6132083210;6.1511042125;Levantamiento;3276;900;907;28;1580.04;1579.69;0;0;True;17.85;PVC;LLUVIAS;SECUNDARIA;OPERACION;0.0190;Actual;La Escuela;null;0;Diametro actual mm :900<br>Cota invert inicial m:1580.035<br>Cota invert inicial m:1579.689<br>Longitud m :17.8539498763<br>Pendiente  :0.019<br>Diam. interno proyectado mm :0
LA DOCTORA;9365724;9365645;9365647;-75.5993893940;6.1485204986;-75.5990545551;6.1488956950;Levantamiento a. abajo;3277;225;-1;-1;0.00;1754.25;0;0;False;55.65;PVC;COMBINADAS;SECUNDARIA;OPERACION;-31.5250;Actual;La Escuela;null;0;Diametro actual mm :225<br>Cota invert inicial m:0<br>Cota invert inicial m:1754.254<br>Longitud m :55.6468279452<br>Pendiente  :-31.525<br>Diam. interno proyectado mm :0
LA DOCTORA;6060656;6060132;6060131;-75.6108004095;6.1541067028;-75.6105368742;6.1544901783;Levantamiento a. abajo;3289;250;-1;-1;0.00;1574.58;0;0;False;51.48;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-30.5850;Actual;La Escuela;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1574.578<br>Longitud m :51.482631955<br>Pendiente  :-30.585<br>Diam. interno proyectado mm :0
LA DOCTORA;6063612;6063354;6063355;-75.6212683521;6.1509785698;-75.6213748827;6.1510718052;Levantamiento a. abajo;3302;200;-1;-1;0.00;1587.67;0;0;False;15.67;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-101.3380;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1587.669<br>Longitud m :15.6670402131<br>Pendiente  :-101.338<br>Diam. interno proyectado mm :0
LA DOCTORA;9399590;9433624;9245094;-75.6112695843;6.1549952965;-75.6113661757;6.1550614927;Levantamiento;3320;900;1602;48;1571.13;1570.70;1;1;True;12.96;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0340;Actual;La Escuela;null;0;Diametro actual mm :900<br>Cota invert inicial m:1571.133<br>Cota invert inicial m:1570.697<br>Longitud m :12.9601134768<br>Pendiente  :0.034<br>Diam. interno proyectado mm :0
LA DOCTORA;9135039;9135023;9135020;-75.6197972196;6.1503519086;-75.6194979472;6.1506973475;Levantamiento a. abajo;3333;250;-1;-1;0.00;1588.29;0;0;False;50.57;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-31.4050;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1588.291<br>Longitud m :50.5743168775<br>Pendiente  :-31.405<br>Diam. interno proyectado mm :0
LA DOCTORA;9372855;9372817;9495090;-75.6105384142;6.1387998577;-75.6105359898;6.1388504984;Levantamiento a. arriba;3358;680;650;19;1673.43;1672.92;1;0;True;5.61;PVC;LLUVIAS;SECUNDARIA;OPERACION;0.0910;Actual;La Doctora;null;0;Diametro actual mm :680<br>Cota invert inicial m:1673.428<br>Cota invert inicial m:1672.919<br>Longitud m :5.60796710966<br>Pendiente  :0.091<br>Diam. interno proyectado mm :0
LA DOCTORA;6060660;9056218;6060136;-75.6104013021;6.1547137498;-75.6107616673;6.1549743026;Levantamiento a. abajo;3362;250;-1;-1;0.00;1573.26;0;0;False;49.22;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-31.9660;Actual;La Escuela;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1573.26<br>Longitud m :49.2165996282<br>Pendiente  :-31.966<br>Diam. interno proyectado mm :0
LA DOCTORA;6065882;6065818;9365428;-75.5995951382;6.1504494642;-75.5997347343;6.1503986304;null;3362;200;-1;-1;0.00;1728.22;0;0;False;16.45;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-105.0860;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1728.219<br>Longitud m :16.4456884731<br>Pendiente  :-105.086<br>Diam. interno proyectado mm :0
LA DOCTORA;6062352;6062310;6062311;-75.6164366553;6.1545911675;-75.6164052449;6.1546299371;Levantamiento;3371;1060;2786;83;1577.27;1577.19;1;1;True;5.52;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0140;Actual;La Doctora;null;0;Diametro actual mm :1060<br>Cota invert inicial m:1577.274<br>Cota invert inicial m:1577.194<br>Longitud m :5.52114186295<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6060541;9399613;6060143_NT1;-75.6110205109;6.1561531865;-75.6110473129;6.1561854011;Levantamiento;3411;900;2452;72;1568.26;1568.14;1;0;True;4.64;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0360;Actual;La Escuela;null;0;Diametro actual mm :900<br>Cota invert inicial m:1568.26<br>Cota invert inicial m:1568.14<br>Longitud m :4.63701020296<br>Pendiente  :0.036<br>Diam. interno proyectado mm :0
LA DOCTORA;9365480;9365426;9365425;-75.6000675892;6.1506726271;-75.6001446403;6.1507451194;Levantamiento;3420;675;863;25;1720.18;1719.03;1;0;True;11.71;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.0980;Actual;La Escuela;null;0;Diametro actual mm :675<br>Cota invert inicial m:1720.178<br>Cota invert inicial m:1719.031<br>Longitud m :11.707415343<br>Pendiente  :0.098<br>Diam. interno proyectado mm :0
LA DOCTORA;9399614;9399608;9399611;-75.6115392280;6.1551771338;-75.6115310779;6.1552348227;Levantamiento;3493;900;2041;58;1570.22;1569.98;1;1;True;6.44;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0370;Actual;La Escuela;null;0;Diametro actual mm :900<br>Cota invert inicial m:1570.22<br>Cota invert inicial m:1569.98<br>Longitud m :6.44464789522<br>Pendiente  :0.037<br>Diam. interno proyectado mm :0
LA DOCTORA;6067458;6067411;6067412;-75.6114063962;6.1404870989;-75.6114994975;6.1405038423;Levantamiento;3520;700;153;4;1669.40;1667.88;0;0;True;10.47;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.1440;Actual;La Doctora;null;0;Diametro actual mm :700<br>Cota invert inicial m:1669.396<br>Cota invert inicial m:1667.883<br>Longitud m :10.4724299212<br>Pendiente  :0.144<br>Diam. interno proyectado mm :0
LA DOCTORA;9726191;9365425;9726184;-75.6001446403;6.1507451194;-75.6001152499;6.1508236207;Levantamiento;3536;900;453;13;1719.26;1718.34;0;0;True;9.27;Fiberglass roving;LLUVIAS;SECUNDARIA;OPERACION;0.1000;Actual;La Escuela;null;0;Diametro actual mm :900<br>Cota invert inicial m:1719.26<br>Cota invert inicial m:1718.337<br>Longitud m :9.27290484584<br>Pendiente  :0.1<br>Diam. interno proyectado mm :0
LA DOCTORA;9369867;9369858;6066958;-75.6127850805;6.1411577938;-75.6127664549;6.1412791362;Levantamiento a. abajo;3545;180;-1;-1;0.00;1646.21;0;0;False;13.58;PVC;RESIDUALES;SECUNDARIA;CONSTRUCCION;-121.2270;Actual;La Doctora;null;0;Diametro actual mm :180<br>Cota invert inicial m:0<br>Cota invert inicial m:1646.209<br>Longitud m :13.5795693497<br>Pendiente  :-121.227<br>Diam. interno proyectado mm :0
LA DOCTORA;6072696;6061729;6072674;-75.6067530609;6.1558679722;-75.6069875352;6.1561849360;Levantamiento a. abajo;3578;250;-1;-1;0.00;1579.41;0;0;False;43.62;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-36.2050;Actual;La Escuela;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1579.406<br>Longitud m :43.6241198115<br>Pendiente  :-36.205<br>Diam. interno proyectado mm :0
LA DOCTORA;6062358;6062313;6062314;-75.6161055008;6.1550334035;-75.6165477868;6.1555524466;Levantamiento;3585;1200;3169;88;1576.18;1575.54;1;1;True;75.46;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0080;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:1576.181<br>Cota invert inicial m:1575.543<br>Longitud m :75.4573512042<br>Pendiente  :0.008<br>Diam. interno proyectado mm :0
LA DOCTORA;6066663;6063342;9137607;-75.6206095123;6.1518296158;-75.6210690986;6.1522861200;Levantamiento;3596;1400;2707;75;1585.11;1584.84;1;1;True;71.68;Concrete;COMBINADAS;COLECTOR;OPERACION;0.0040;Actual;La Doctora;null;0;Diametro actual mm :1400<br>Cota invert inicial m:1585.109<br>Cota invert inicial m:1584.841<br>Longitud m :71.6840259992<br>Pendiente  :0.004<br>Diam. interno proyectado mm :0
LA DOCTORA;9822031;9534844;6063342;-75.6203033981;6.1515290114;-75.6206095123;6.1518296158;Levantamiento;3619;1200;2017;56;1585.61;1585.20;1;1;True;47.48;Concrete;RESIDUALES;COLECTOR;OPERACION;0.0090;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:1585.608<br>Cota invert inicial m:1585.199<br>Longitud m :47.4776337303<br>Pendiente  :0.009<br>Diam. interno proyectado mm :0
LA DOCTORA;6063779;6063755;6063754;-75.6183450018;6.1508298643;-75.6186161875;6.1510995953;null;3644;250;-1;-1;0.00;1589.16;0;0;False;42.33;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-37.5450;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1589.164<br>Longitud m :42.3266305962<br>Pendiente  :-37.545<br>Diam. interno proyectado mm :0
LA DOCTORA;6060223;6060163;6060166;-75.6083452140;6.1582064549;-75.6085390167;6.1583588997;Levantamiento;3672;1100;2852;78;1562.73;1562.34;1;1;True;27.29;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0140;Proyectada;La Escuela;null;0;Diametro actual mm :1100<br>Cota invert inicial m:1562.725<br>Cota invert inicial m:1562.34<br>Longitud m :27.2887728505<br>Pendiente  :0.014<br>Diam. interno proyectado mm :0
LA DOCTORA;6060219;6060174;6060083_NT1;-75.6076805548;6.1577503907;-75.6078005316;6.1578027050;Levantamiento;3674;1000;3016;82;1566.72;1566.40;1;1;True;14.49;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0230;Actual;La Escuela;null;0;Diametro actual mm :1000<br>Cota invert inicial m:1566.718<br>Cota invert inicial m:1566.404<br>Longitud m :14.4881453543<br>Pendiente  :0.023<br>Diam. interno proyectado mm :0
LA DOCTORA;9372839;9372785;9372786;-75.6094783996;6.1376506304;-75.6096842402;6.1378064870;Levantamiento a. arriba;3684;600;398;11;1711.83;1705.74;1;1;True;28.58;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.2130;Actual;La Doctora;null;0;Diametro actual mm :600<br>Cota invert inicial m:1711.826<br>Cota invert inicial m:1705.741<br>Longitud m :28.5753310684<br>Pendiente  :0.213<br>Diam. interno proyectado mm :0
LA DOCTORA;9372842;9372808;9372809;-75.6099672419;6.1380242492;-75.6101651491;6.1381722073;Levantamiento a. abajo;3684;600;415;11;1697.32;1691.50;0;0;True;27.35;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.2130;Actual;La Doctora;null;0;Diametro actual mm :600<br>Cota invert inicial m:1697.324<br>Cota invert inicial m:1691.5<br>Longitud m :27.3482696444<br>Pendiente  :0.213<br>Diam. interno proyectado mm :0
LA DOCTORA;9372844;9372810;9372811;-75.6103999223;6.1383003569;-75.6104780634;6.1383384296;Levantamiento;3687;820;455;12;1683.91;1683.52;0;0;True;9.62;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.0400;Actual;La Doctora;null;0;Diametro actual mm :820<br>Cota invert inicial m:1683.911<br>Cota invert inicial m:1683.523<br>Longitud m :9.62172721162<br>Pendiente  :0.04<br>Diam. interno proyectado mm :0
LA DOCTORA;6060551;6060162;6060164;-75.6113677257;6.1563097674;-75.6114342166;6.1563770866;Levantamiento;3694;1200;2380;64;1567.60;1567.50;1;0;True;10.47;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0090;Actual;La Escuela;null;0;Diametro actual mm :1200<br>Cota invert inicial m:1567.595<br>Cota invert inicial m:1567.501<br>Longitud m :10.4706457748<br>Pendiente  :0.009<br>Diam. interno proyectado mm :0
LA DOCTORA;9203462;9203455;6061996;-75.6065343160;6.1566019902;-75.6066355404;6.1566347342;Levantamiento a. abajo;3723;180;-1;-1;0.00;1575.22;0;0;False;11.78;PVC;RESIDUALES;SECUNDARIA;CONSTRUCCION;-133.7530;Actual;La Escuela;null;0;Diametro actual mm :180<br>Cota invert inicial m:0<br>Cota invert inicial m:1575.22<br>Longitud m :11.7771118553<br>Pendiente  :-133.753<br>Diam. interno proyectado mm :0
LA DOCTORA;6062893;6062382;6062380;-75.6058687401;6.1564693794;-75.6059793513;6.1564713309;Levantamiento a. abajo;3727;200;-1;-1;0.00;1581.82;0;0;False;12.25;Concrete;LLUVIAS;SECUNDARIA;OPERACION;-129.1550;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1581.816<br>Longitud m :12.2474466112<br>Pendiente  :-129.155<br>Diam. interno proyectado mm :0
LA DOCTORA;6082920;6064204;6064203;-75.6183570416;6.1526165610;-75.6184425341;6.1526852420;null;3749;200;-1;-1;1586.08;0.00;0;0;False;12.14;Concrete;COMBINADAS;SECUNDARIA;OPERACION;130.6860;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:1586.077<br>Cota invert inicial m:0<br>Longitud m :12.1365934388<br>Pendiente  :130.686<br>Diam. interno proyectado mm :0
LA DOCTORA;6064382;6064373;9036712;-75.6117583711;6.1520470167;-75.6120026144;6.1520480530;Levantamiento;3788;1000;448;12;1579.60;1578.93;0;0;True;27.04;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0250;Actual;La Escuela;null;0;Diametro actual mm :1000<br>Cota invert inicial m:1579.604<br>Cota invert inicial m:1578.929<br>Longitud m :27.0401558811<br>Pendiente  :0.025<br>Diam. interno proyectado mm :0
LA DOCTORA;6064897;6062314;6064884_NT1;-75.6165477868;6.1555524466;-75.6165880704;6.1555433741;Levantamiento;3805;1200;3169;83;1575.48;1575.46;1;1;True;4.57;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0100;Actual;La Doctora;null;0;Diametro actual mm :1200<br>Cota invert inicial m:1575.484<br>Cota invert inicial m:1575.462<br>Longitud m :4.57123870231<br>Pendiente  :0.01<br>Diam. interno proyectado mm :0
LA DOCTORA;9372992;9372816;9372817;-75.6106222754;6.1385918162;-75.6105384142;6.1387998577;Levantamiento;3811;680;652;17;1677.23;1674.32;0;0;True;24.81;PVC;LLUVIAS;SECUNDARIA;OPERACION;0.1170;Actual;La Doctora;null;0;Diametro actual mm :680<br>Cota invert inicial m:1677.226<br>Cota invert inicial m:1674.324<br>Longitud m :24.8145144597<br>Pendiente  :0.117<br>Diam. interno proyectado mm :0
LA DOCTORA;9125775;9125772;9125773;-75.6160972497;6.1555240263;-75.6158498573;6.1552845673;Levantamiento a. abajo;3824;250;-1;-1;0.00;1575.63;0;0;False;38.10;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-41.3540;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1575.63<br>Longitud m :38.1012396334<br>Pendiente  :-41.354<br>Diam. interno proyectado mm :0
LA DOCTORA;9330096;9280499;8566312;-75.6034143297;6.1553737979;-75.6035028570;6.1554342583;Levantamiento a. abajo;3825;200;-1;-1;0.00;1613.73;0;0;False;11.87;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-136.0070;Actual;La Escuela;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1613.726<br>Longitud m :11.865053096<br>Pendiente  :-136.007<br>Diam. interno proyectado mm :0
LA DOCTORA;8705414;8705413;8705409;-75.6088668215;6.1352119609;-75.6088854179;6.1353207432;null;3857;200;-1;-1;0.00;1688.35;0;0;False;12.21;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-138.3030;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1688.349<br>Longitud m :12.2076451462<br>Pendiente  :-138.303<br>Diam. interno proyectado mm :0
LA DOCTORA;6071261;6071254;6066487;-75.6164647345;6.1435211442;-75.6164925561;6.1438651053;null;3868;250;-1;-1;0.00;1615.29;0;0;False;38.17;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-42.3170;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1615.292<br>Longitud m :38.1711821664<br>Pendiente  :-42.317<br>Diam. interno proyectado mm :0
LA DOCTORA;6062149;6061579;6062147;-75.6144174298;6.1520845164;-75.6137581358;6.1526801513;Levantamiento a. arriba;3876;300;-1;-1;1579.83;0.00;0;0;False;98.33;Concrete;COMBINADAS;SECUNDARIA;OPERACION;16.0670;Actual;La Escuela;null;0;Diametro actual mm :300<br>Cota invert inicial m:1579.831<br>Cota invert inicial m:0<br>Longitud m :98.3277818259<br>Pendiente  :16.067<br>Diam. interno proyectado mm :0
LA DOCTORA;9125234;9125232;6060130;-75.6099825939;6.1544478029;-75.6101476989;6.1542166603;Levantamiento a. abajo;3893;220;-1;-1;0.00;1575.59;0;0;False;31.43;PVC;RESIDUALES;SECUNDARIA;OPERACION;-50.1310;Actual;La Escuela;null;0;Diametro actual mm :220<br>Cota invert inicial m:0<br>Cota invert inicial m:1575.594<br>Longitud m :31.4292806452<br>Pendiente  :-50.131<br>Diam. interno proyectado mm :0
LA DOCTORA;6062967;6062965;6060130;-75.6103348623;6.1539459657;-75.6101476989;6.1542166603;Levantamiento a. abajo;3912;250;-1;-1;0.00;1575.86;0;0;False;36.41;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-43.2780;Actual;La Escuela;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1575.86<br>Longitud m :36.4128168242<br>Pendiente  :-43.278<br>Diam. interno proyectado mm :0
LA DOCTORA;9311515;9311492;6066479;-75.6166736772;6.1444282784;-75.6165982375;6.1444965912;Levantamiento a. abajo;3927;200;-1;-1;0.00;1614.63;0;0;False;11.26;Concrete;RESIDUALES;SECUNDARIA;OPERACION;-143.3580;Actual;La Doctora;null;0;Diametro actual mm :200<br>Cota invert inicial m:0<br>Cota invert inicial m:1614.629<br>Longitud m :11.2629085039<br>Pendiente  :-143.358<br>Diam. interno proyectado mm :0
LA DOCTORA;6064343;6064230;6064231;-75.6174959014;6.1498940064;-75.6172262223;6.1500765317;null;3954;250;-1;-1;1593.58;0.00;0;0;False;36.04;Concrete;COMBINADAS;SECUNDARIA;OPERACION;44.2150;Proyectada;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:1593.576<br>Cota invert inicial m:0<br>Longitud m :36.0417183873<br>Pendiente  :44.215<br>Diam. interno proyectado mm :0
LA DOCTORA;6064346;6064231;6064232;-75.6172262223;6.1500765317;-75.6169778427;6.1502831323;Levantamiento a. abajo;3968;250;-1;-1;0.00;1591.96;0;0;False;35.75;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-44.5250;Proyectada;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1591.962<br>Longitud m :35.754536485<br>Pendiente  :-44.525<br>Diam. interno proyectado mm :0
LA DOCTORA;6060221;6060083;9133817;-75.6078108566;6.1578299562;-75.6079852490;6.1579530844;Levantamiento;3989;1000;2832;71;1564.92;1564.26;1;1;True;23.63;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0280;Actual;La Escuela;null;0;Diametro actual mm :1000<br>Cota invert inicial m:1564.916<br>Cota invert inicial m:1564.262<br>Longitud m :23.627070091<br>Pendiente  :0.028<br>Diam. interno proyectado mm :0
LA DOCTORA;9365614;9365427;9365426;-75.5998084256;6.1504621783;-75.6000675892;6.1506726271;Levantamiento;4018;675;845;21;1725.75;1720.75;0;0;True;36.95;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.1350;Actual;La Escuela;null;0;Diametro actual mm :675<br>Cota invert inicial m:1725.746<br>Cota invert inicial m:1720.75<br>Longitud m :36.9473329584<br>Pendiente  :0.135<br>Diam. interno proyectado mm :0
LA DOCTORA;6069158;9464962;MH-43;-75.6170583538;6.1540521053;-75.6170521834;6.1540602045;null;4021;750;-1;-1;1580.40;1580.55;0;0;False;1.13;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-0.1300;Actual;La Doctora;null;0;Diametro actual mm :750<br>Cota invert inicial m:1580.403<br>Cota invert inicial m:1580.55<br>Longitud m :1.12661281968<br>Pendiente  :-0.13<br>Diam. interno proyectado mm :0
LA DOCTORA;8694864;8694848;8694849;-75.6103268983;6.1534240709;-75.6105662246;6.1536046565;Levantamiento a. abajo;4024;225;-1;-1;0.00;1577.18;0;0;False;33.18;PVC;LLUVIAS;SECUNDARIA;OPERACION;-47.5320;Actual;La Escuela;null;0;Diametro actual mm :225<br>Cota invert inicial m:0<br>Cota invert inicial m:1577.182<br>Longitud m :33.1816035854<br>Pendiente  :-47.532<br>Diam. interno proyectado mm :0
LA DOCTORA;9176922;9176912;9176589;-75.6102837164;6.1555919352;-75.6102589104;6.1556791798;Levantamiento a. abajo;4029;180;-1;-1;0.00;1571.67;0;0;False;10.03;PVC;RESIDUALES;SECUNDARIA;OPERACION;-156.6410;Actual;La Escuela;null;0;Diametro actual mm :180<br>Cota invert inicial m:0<br>Cota invert inicial m:1571.666<br>Longitud m :10.0335678777<br>Pendiente  :-156.641<br>Diam. interno proyectado mm :0
LA DOCTORA;6063737;6063345;6063340;-75.6199094626;6.1515863693;-75.6201334358;6.1513716136;Levantamiento a. abajo;4042;250;-1;-1;0.00;1586.56;0;0;False;34.34;Concrete;COMBINADAS;SECUNDARIA;OPERACION;-46.2040;Actual;La Doctora;null;0;Diametro actual mm :250<br>Cota invert inicial m:0<br>Cota invert inicial m:1586.563<br>Longitud m :34.3384445056<br>Pendiente  :-46.204<br>Diam. interno proyectado mm :0
LA DOCTORA;6063883;6063795;9429943;-75.6134485143;6.1509449761;-75.6133820782;6.1510108300;null;4054;200;-1;-1;1581.47;0.00;0;0;False;10.35;Concrete;RESIDUALES;SECUNDARIA;FUERA DE SERVICIO;152.7740;Actual;null;null;0;Diametro actual mm :200<br>Cota invert inicial m:1581.474<br>Cota invert inicial m:0<br>Longitud m :10.3517382522<br>Pendiente  :152.774<br>Diam. interno proyectado mm :0
