Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos;
La Doctora;8566314;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;12.72;
La Doctora;8566314;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;12.70;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;57.31;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;57.54;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;57.73;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;57.92;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;58.11;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;58.30;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;58.50;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;58.69;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;58.88;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;59.07;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;59.27;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;59.46;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;59.52;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;59.46;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;59.37;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;59.28;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;59.18;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;59.09;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;59.00;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;58.91;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;58.82;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;58.73;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;58.63;
La Doctora;6060083;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;58.54;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;57.10;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;252.55;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;352.15;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;607.03;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;2827.28;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;2942.54;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;2015.80;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;845.85;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;519.12;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;190.64;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;93.65;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;67.50;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;61.90;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;60.44;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;59.61;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;59.35;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;59.21;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;59.10;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;59.00;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;58.90;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;58.81;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;58.72;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;58.63;
La Doctora;6060083;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;58.53;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;14.27;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;180.76;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;403.13;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;2649.31;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;2753.04;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;1799.93;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;657.74;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;335.60;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.35;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6060083;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;55.43;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;189.84;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;169.99;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;186.37;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;181.31;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;190.83;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;195.06;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;188.73;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;185.82;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;197.80;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;94.51;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;67.73;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;61.95;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;60.45;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;59.62;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;59.35;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;59.22;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;59.11;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;59.00;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;58.90;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;58.81;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;58.72;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;58.63;
La Doctora;6060083;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;58.54;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;56.26;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;56.46;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;56.65;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;56.84;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;57.03;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;57.33;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;57.39;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;57.58;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;57.77;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;57.96;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;58.15;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;58.33;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;58.39;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;58.30;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;58.21;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;58.12;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;58.03;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;57.94;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;57.86;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;57.77;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;57.68;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;57.59;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;57.50;
La Doctora;6060143;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;57.41;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;89.03;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;148.00;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;214.65;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;416.82;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;1768.60;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;1913.35;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;978.21;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;569.65;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;300.42;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;144.19;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;85.96;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;66.38;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;61.58;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;59.36;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;58.56;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;58.26;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;58.08;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;57.96;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;57.86;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;57.76;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;57.67;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;57.58;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;57.49;
La Doctora;6060143;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;57.40;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;1562.83;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;1714.93;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;764.20;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;304.63;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;15.29;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6060143;La Escuela;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;75.25;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;143.18;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;208.10;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;421.88;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;184.50;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;198.49;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;250.63;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;278.14;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;303.07;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;158.56;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;89.19;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;68.52;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;62.45;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;59.51;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;58.62;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;58.29;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;58.10;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;57.97;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;57.87;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;57.77;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;57.68;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;57.59;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;57.50;
La Doctora;6060143;La Escuela;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;57.41;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;2.66;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;2.67;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;2.68;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;2.69;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;2.70;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;2.70;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;2.71;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;2.72;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;2.73;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;2.74;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;2.75;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;2.76;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;2.75;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;2.75;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;2.75;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;2.74;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;2.74;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;2.73;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;2.73;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;2.72;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;2.72;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;2.72;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;2.71;
La Doctora;9392231;La Escuela;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;2.71;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;14.00;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;24.21;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;32.99;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;60.33;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;255.50;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;169.82;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;56.47;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;30.43;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;12.19;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;4.28;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;2.94;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;2.76;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;2.75;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;2.75;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;2.75;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;2.74;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;2.74;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;2.73;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;2.73;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;2.72;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;2.72;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;2.72;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;2.71;
La Doctora;9392231;La Escuela;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;2.71;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;1.30;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;6.17;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;11.24;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;35.25;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;209.46;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;126.60;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;35.50;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;10.02;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.96;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;9392231;La Escuela;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
